season,episode,title,object,present
5,S05E12,Indian Girl,mill,0
5,S05E12,Indian Girl,moon,0
5,S05E12,Indian Girl,mountain,0
5,S05E12,Indian Girl,mountains,0
5,S05E12,Indian Girl,night,0
5,S05E12,Indian Girl,ocean,0
5,S05E12,Indian Girl,oval frame,0
5,S05E12,Indian Girl,palm trees,0
5,S05E12,Indian Girl,path,0
5,S05E12,Indian Girl,person,0
5,S05E12,Indian Girl,portrait,1
5,S05E12,Indian Girl,rectangle 3d frame,0
5,S05E12,Indian Girl,rectangular frame,0
5,S05E12,Indian Girl,river,0
5,S05E12,Indian Girl,rocks,0
5,S05E12,Indian Girl,seashell frame,0
5,S05E12,Indian Girl,snow,0
5,S05E12,Indian Girl,snowy mountain,0
5,S05E12,Indian Girl,split frame,0
5,S05E12,Indian Girl,steve ross,0
5,S05E12,Indian Girl,structure,0
5,S05E12,Indian Girl,sun,0
5,S05E12,Indian Girl,tomb frame,0
5,S05E12,Indian Girl,tree,0
5,S05E12,Indian Girl,trees,0
5,S05E12,Indian Girl,triple frame,0
5,S05E12,Indian Girl,waterfall,0
5,S05E12,Indian Girl,waves,0
5,S05E12,Indian Girl,windmill,0
5,S05E12,Indian Girl,window frame,0
5,S05E12,Indian Girl,winter,0
5,S05E12,Indian Girl,wood framed,0
5,S05E13,Meadow Stream,apple frame,0
5,S05E13,Meadow Stream,aurora borealis,0
5,S05E13,Meadow Stream,barn,1
5,S05E13,Meadow Stream,beach,0
5,S05E13,Meadow Stream,boat,0
5,S05E13,Meadow Stream,bridge,0
5,S05E13,Meadow Stream,building,0
5,S05E13,Meadow Stream,bushes,0
5,S05E13,Meadow Stream,cabin,0
5,S05E13,Meadow Stream,cactus,0
5,S05E13,Meadow Stream,circle frame,0
5,S05E13,Meadow Stream,cirrus,0
5,S05E13,Meadow Stream,cliff,0
5,S05E13,Meadow Stream,clouds,1
5,S05E13,Meadow Stream,conifer,0
5,S05E13,Meadow Stream,cumulus,0
5,S05E13,Meadow Stream,deciduous,1
5,S05E13,Meadow Stream,diane andre,0
5,S05E13,Meadow Stream,dock,0
5,S05E13,Meadow Stream,double oval frame,0
5,S05E13,Meadow Stream,farm,0
5,S05E13,Meadow Stream,fence,0
5,S05E13,Meadow Stream,fire,0
5,S05E13,Meadow Stream,florida frame,0
5,S05E13,Meadow Stream,flowers,0
5,S05E13,Meadow Stream,fog,0
5,S05E13,Meadow Stream,framed,0
5,S05E13,Meadow Stream,grass,1
5,S05E13,Meadow Stream,guest,0
5,S05E13,Meadow Stream,half circle frame,0
5,S05E13,Meadow Stream,half oval frame,0
5,S05E13,Meadow Stream,hills,0
5,S05E13,Meadow Stream,lake,0
5,S05E13,Meadow Stream,lakes,0
5,S05E13,Meadow Stream,lighthouse,0
5,S05E13,Meadow Stream,mill,0
5,S05E13,Meadow Stream,moon,0
5,S05E13,Meadow Stream,mountain,0
5,S05E13,Meadow Stream,mountains,0
5,S05E13,Meadow Stream,night,0
5,S05E13,Meadow Stream,ocean,0
5,S05E13,Meadow Stream,oval frame,0
5,S05E13,Meadow Stream,palm trees,0
5,S05E13,Meadow Stream,path,0
5,S05E13,Meadow Stream,person,0
5,S05E13,Meadow Stream,portrait,0
5,S05E13,Meadow Stream,rectangle 3d frame,0
5,S05E13,Meadow Stream,rectangular frame,0
5,S05E13,Meadow Stream,river,1
5,S05E13,Meadow Stream,rocks,1
5,S05E13,Meadow Stream,seashell frame,0
5,S05E13,Meadow Stream,snow,0
5,S05E13,Meadow Stream,snowy mountain,0
5,S05E13,Meadow Stream,split frame,0
5,S05E13,Meadow Stream,steve ross,0
5,S05E13,Meadow Stream,structure,1
5,S05E13,Meadow Stream,sun,0
5,S05E13,Meadow Stream,tomb frame,0
5,S05E13,Meadow Stream,tree,1
5,S05E13,Meadow Stream,trees,1
5,S05E13,Meadow Stream,triple frame,0
5,S05E13,Meadow Stream,waterfall,0
5,S05E13,Meadow Stream,waves,0
5,S05E13,Meadow Stream,windmill,0
5,S05E13,Meadow Stream,window frame,0
5,S05E13,Meadow Stream,winter,0
5,S05E13,Meadow Stream,wood framed,0
6,S06E01,Blue River,apple frame,0
6,S06E01,Blue River,aurora borealis,0
6,S06E01,Blue River,barn,0
6,S06E01,Blue River,beach,0
6,S06E01,Blue River,boat,0
6,S06E01,Blue River,bridge,0
6,S06E01,Blue River,building,0
6,S06E01,Blue River,bushes,1
6,S06E01,Blue River,cabin,0
6,S06E01,Blue River,cactus,0
6,S06E01,Blue River,circle frame,0
6,S06E01,Blue River,cirrus,0
6,S06E01,Blue River,cliff,0
6,S06E01,Blue River,clouds,0
6,S06E01,Blue River,conifer,1
6,S06E01,Blue River,cumulus,0
6,S06E01,Blue River,deciduous,1
6,S06E01,Blue River,diane andre,0
6,S06E01,Blue River,dock,0
6,S06E01,Blue River,double oval frame,0
6,S06E01,Blue River,farm,0
6,S06E01,Blue River,fence,0
6,S06E01,Blue River,fire,0
6,S06E01,Blue River,florida frame,0
6,S06E01,Blue River,flowers,0
6,S06E01,Blue River,fog,0
6,S06E01,Blue River,framed,0
6,S06E01,Blue River,grass,1
6,S06E01,Blue River,guest,0
6,S06E01,Blue River,half circle frame,0
6,S06E01,Blue River,half oval frame,0
6,S06E01,Blue River,hills,1
6,S06E01,Blue River,lake,0
6,S06E01,Blue River,lakes,0
6,S06E01,Blue River,lighthouse,0
6,S06E01,Blue River,mill,0
6,S06E01,Blue River,moon,0
6,S06E01,Blue River,mountain,0
6,S06E01,Blue River,mountains,0
6,S06E01,Blue River,night,0
6,S06E01,Blue River,ocean,0
6,S06E01,Blue River,oval frame,0
6,S06E01,Blue River,palm trees,0
6,S06E01,Blue River,path,0
6,S06E01,Blue River,person,0
6,S06E01,Blue River,portrait,0
6,S06E01,Blue River,rectangle 3d frame,0
6,S06E01,Blue River,rectangular frame,0
6,S06E01,Blue River,river,1
6,S06E01,Blue River,rocks,0
6,S06E01,Blue River,seashell frame,0
6,S06E01,Blue River,snow,0
6,S06E01,Blue River,snowy mountain,0
6,S06E01,Blue River,split frame,0
6,S06E01,Blue River,steve ross,0
6,S06E01,Blue River,structure,0
6,S06E01,Blue River,sun,0
6,S06E01,Blue River,tomb frame,0
6,S06E01,Blue River,tree,1
6,S06E01,Blue River,trees,1
6,S06E01,Blue River,triple frame,0
6,S06E01,Blue River,waterfall,0
6,S06E01,Blue River,waves,0
6,S06E01,Blue River,windmill,0
6,S06E01,Blue River,window frame,0
6,S06E01,Blue River,winter,0
6,S06E01,Blue River,wood framed,0
6,S06E02,Nature's Edge,apple frame,0
6,S06E02,Nature's Edge,aurora borealis,0
6,S06E02,Nature's Edge,barn,0
6,S06E02,Nature's Edge,beach,0
6,S06E02,Nature's Edge,boat,0
6,S06E02,Nature's Edge,bridge,0
6,S06E02,Nature's Edge,building,0
6,S06E02,Nature's Edge,bushes,1
6,S06E02,Nature's Edge,cabin,1
6,S06E02,Nature's Edge,cactus,0
6,S06E02,Nature's Edge,circle frame,0
6,S06E02,Nature's Edge,cirrus,0
6,S06E02,Nature's Edge,cliff,0
6,S06E02,Nature's Edge,clouds,1
6,S06E02,Nature's Edge,conifer,0
6,S06E02,Nature's Edge,cumulus,0
6,S06E02,Nature's Edge,deciduous,1
6,S06E02,Nature's Edge,diane andre,0
6,S06E02,Nature's Edge,dock,0
6,S06E02,Nature's Edge,double oval frame,0
6,S06E02,Nature's Edge,farm,0
6,S06E02,Nature's Edge,fence,0
6,S06E02,Nature's Edge,fire,0
6,S06E02,Nature's Edge,florida frame,0
6,S06E02,Nature's Edge,flowers,0
6,S06E02,Nature's Edge,fog,1
6,S06E02,Nature's Edge,framed,0
6,S06E02,Nature's Edge,grass,1
6,S06E02,Nature's Edge,guest,0
6,S06E02,Nature's Edge,half circle frame,0
6,S06E02,Nature's Edge,half oval frame,0
6,S06E02,Nature's Edge,hills,0
6,S06E02,Nature's Edge,lake,1
6,S06E02,Nature's Edge,lakes,0
6,S06E02,Nature's Edge,lighthouse,0
6,S06E02,Nature's Edge,mill,0
6,S06E02,Nature's Edge,moon,0
6,S06E02,Nature's Edge,mountain,0
6,S06E02,Nature's Edge,mountains,0
6,S06E02,Nature's Edge,night,0
6,S06E02,Nature's Edge,ocean,0
6,S06E02,Nature's Edge,oval frame,0
6,S06E02,Nature's Edge,palm trees,0
6,S06E02,Nature's Edge,path,0
6,S06E02,Nature's Edge,person,0
6,S06E02,Nature's Edge,portrait,0
6,S06E02,Nature's Edge,rectangle 3d frame,0
6,S06E02,Nature's Edge,rectangular frame,0
6,S06E02,Nature's Edge,river,0
6,S06E02,Nature's Edge,rocks,0
6,S06E02,Nature's Edge,seashell frame,0
6,S06E02,Nature's Edge,snow,0
6,S06E02,Nature's Edge,snowy mountain,0
6,S06E02,Nature's Edge,split frame,0
6,S06E02,Nature's Edge,steve ross,0
6,S06E02,Nature's Edge,structure,1
6,S06E02,Nature's Edge,sun,0
6,S06E02,Nature's Edge,tomb frame,0
6,S06E02,Nature's Edge,tree,1
6,S06E02,Nature's Edge,trees,1
6,S06E02,Nature's Edge,triple frame,0
6,S06E02,Nature's Edge,waterfall,0
6,S06E02,Nature's Edge,waves,0
6,S06E02,Nature's Edge,windmill,0
6,S06E02,Nature's Edge,window frame,0
6,S06E02,Nature's Edge,winter,0
6,S06E02,Nature's Edge,wood framed,0
6,S06E03,Morning Mist,apple frame,0
6,S06E03,Morning Mist,aurora borealis,0
6,S06E03,Morning Mist,barn,0
6,S06E03,Morning Mist,beach,0
6,S06E03,Morning Mist,boat,0
6,S06E03,Morning Mist,bridge,0
6,S06E03,Morning Mist,building,0
6,S06E03,Morning Mist,bushes,0
6,S06E03,Morning Mist,cabin,0
6,S06E03,Morning Mist,cactus,0
6,S06E03,Morning Mist,circle frame,0
6,S06E03,Morning Mist,cirrus,0
6,S06E03,Morning Mist,cliff,0
6,S06E03,Morning Mist,clouds,1
6,S06E03,Morning Mist,conifer,1
6,S06E03,Morning Mist,cumulus,0
6,S06E03,Morning Mist,deciduous,0
6,S06E03,Morning Mist,diane andre,0
6,S06E03,Morning Mist,dock,0
6,S06E03,Morning Mist,double oval frame,0
6,S06E03,Morning Mist,farm,0
6,S06E03,Morning Mist,fence,0
6,S06E03,Morning Mist,fire,0
6,S06E03,Morning Mist,florida frame,0
6,S06E03,Morning Mist,flowers,0
6,S06E03,Morning Mist,fog,1
6,S06E03,Morning Mist,framed,0
6,S06E03,Morning Mist,grass,0
6,S06E03,Morning Mist,guest,0
6,S06E03,Morning Mist,half circle frame,0
6,S06E03,Morning Mist,half oval frame,0
6,S06E03,Morning Mist,hills,0
6,S06E03,Morning Mist,lake,1
6,S06E03,Morning Mist,lakes,0
6,S06E03,Morning Mist,lighthouse,0
6,S06E03,Morning Mist,mill,0
6,S06E03,Morning Mist,moon,0
6,S06E03,Morning Mist,mountain,1
6,S06E03,Morning Mist,mountains,0
6,S06E03,Morning Mist,night,0
6,S06E03,Morning Mist,ocean,0
6,S06E03,Morning Mist,oval frame,0
6,S06E03,Morning Mist,palm trees,0
6,S06E03,Morning Mist,path,0
6,S06E03,Morning Mist,person,0
6,S06E03,Morning Mist,portrait,0
6,S06E03,Morning Mist,rectangle 3d frame,0
6,S06E03,Morning Mist,rectangular frame,0
6,S06E03,Morning Mist,river,0
6,S06E03,Morning Mist,rocks,0
6,S06E03,Morning Mist,seashell frame,0
6,S06E03,Morning Mist,snow,0
6,S06E03,Morning Mist,snowy mountain,1
6,S06E03,Morning Mist,split frame,0
6,S06E03,Morning Mist,steve ross,0
6,S06E03,Morning Mist,structure,0
6,S06E03,Morning Mist,sun,0
6,S06E03,Morning Mist,tomb frame,0
6,S06E03,Morning Mist,tree,1
6,S06E03,Morning Mist,trees,1
6,S06E03,Morning Mist,triple frame,0
6,S06E03,Morning Mist,waterfall,0
6,S06E03,Morning Mist,waves,0
6,S06E03,Morning Mist,windmill,0
6,S06E03,Morning Mist,window frame,0
6,S06E03,Morning Mist,winter,0
6,S06E03,Morning Mist,wood framed,0
6,S06E04,Whispering Stream,apple frame,0
6,S06E04,Whispering Stream,aurora borealis,0
6,S06E04,Whispering Stream,barn,0
6,S06E04,Whispering Stream,beach,0
6,S06E04,Whispering Stream,boat,0
6,S06E04,Whispering Stream,bridge,0
6,S06E04,Whispering Stream,building,0
6,S06E04,Whispering Stream,bushes,0
6,S06E04,Whispering Stream,cabin,0
6,S06E04,Whispering Stream,cactus,0
6,S06E04,Whispering Stream,circle frame,0
6,S06E04,Whispering Stream,cirrus,0
6,S06E04,Whispering Stream,cliff,0
6,S06E04,Whispering Stream,clouds,0
6,S06E04,Whispering Stream,conifer,0
6,S06E04,Whispering Stream,cumulus,0
6,S06E04,Whispering Stream,deciduous,1
6,S06E04,Whispering Stream,diane andre,0
6,S06E04,Whispering Stream,dock,0
6,S06E04,Whispering Stream,double oval frame,0
6,S06E04,Whispering Stream,farm,0
6,S06E04,Whispering Stream,fence,0
6,S06E04,Whispering Stream,fire,0
6,S06E04,Whispering Stream,florida frame,0
6,S06E04,Whispering Stream,flowers,0
6,S06E04,Whispering Stream,fog,0
6,S06E04,Whispering Stream,framed,0
6,S06E04,Whispering Stream,grass,1
6,S06E04,Whispering Stream,guest,0
6,S06E04,Whispering Stream,half circle frame,0
6,S06E04,Whispering Stream,half oval frame,0
6,S06E04,Whispering Stream,hills,0
6,S06E04,Whispering Stream,lake,0
6,S06E04,Whispering Stream,lakes,0
6,S06E04,Whispering Stream,lighthouse,0
6,S06E04,Whispering Stream,mill,0
6,S06E04,Whispering Stream,moon,0
6,S06E04,Whispering Stream,mountain,0
6,S06E04,Whispering Stream,mountains,0
6,S06E04,Whispering Stream,night,0
6,S06E04,Whispering Stream,ocean,0
6,S06E04,Whispering Stream,oval frame,0
6,S06E04,Whispering Stream,palm trees,0
6,S06E04,Whispering Stream,path,0
6,S06E04,Whispering Stream,person,0
6,S06E04,Whispering Stream,portrait,0
6,S06E04,Whispering Stream,rectangle 3d frame,0
6,S06E04,Whispering Stream,rectangular frame,0
6,S06E04,Whispering Stream,river,1
6,S06E04,Whispering Stream,rocks,1
6,S06E04,Whispering Stream,seashell frame,0
6,S06E04,Whispering Stream,snow,0
6,S06E04,Whispering Stream,snowy mountain,0
6,S06E04,Whispering Stream,split frame,0
6,S06E04,Whispering Stream,steve ross,0
6,S06E04,Whispering Stream,structure,0
6,S06E04,Whispering Stream,sun,0
6,S06E04,Whispering Stream,tomb frame,0
6,S06E04,Whispering Stream,tree,1
6,S06E04,Whispering Stream,trees,1
6,S06E04,Whispering Stream,triple frame,0
6,S06E04,Whispering Stream,waterfall,0
6,S06E04,Whispering Stream,waves,0
6,S06E04,Whispering Stream,windmill,0
6,S06E04,Whispering Stream,window frame,0
6,S06E04,Whispering Stream,winter,0
6,S06E04,Whispering Stream,wood framed,0
6,S06E05,Secluded Forest,apple frame,0
6,S06E05,Secluded Forest,aurora borealis,0
6,S06E05,Secluded Forest,barn,0
6,S06E05,Secluded Forest,beach,0
6,S06E05,Secluded Forest,boat,0
6,S06E05,Secluded Forest,bridge,0
6,S06E05,Secluded Forest,building,0
6,S06E05,Secluded Forest,bushes,1
6,S06E05,Secluded Forest,cabin,0
6,S06E05,Secluded Forest,cactus,0
6,S06E05,Secluded Forest,circle frame,0
6,S06E05,Secluded Forest,cirrus,0
6,S06E05,Secluded Forest,cliff,0
6,S06E05,Secluded Forest,clouds,0
6,S06E05,Secluded Forest,conifer,0
6,S06E05,Secluded Forest,cumulus,0
6,S06E05,Secluded Forest,deciduous,1
6,S06E05,Secluded Forest,diane andre,0
6,S06E05,Secluded Forest,dock,0
6,S06E05,Secluded Forest,double oval frame,0
6,S06E05,Secluded Forest,farm,0
6,S06E05,Secluded Forest,fence,0
6,S06E05,Secluded Forest,fire,0
6,S06E05,Secluded Forest,florida frame,0
6,S06E05,Secluded Forest,flowers,0
6,S06E05,Secluded Forest,fog,0
6,S06E05,Secluded Forest,framed,0
6,S06E05,Secluded Forest,grass,0
6,S06E05,Secluded Forest,guest,0
6,S06E05,Secluded Forest,half circle frame,0
6,S06E05,Secluded Forest,half oval frame,0
6,S06E05,Secluded Forest,hills,0
6,S06E05,Secluded Forest,lake,0
6,S06E05,Secluded Forest,lakes,0
6,S06E05,Secluded Forest,lighthouse,0
6,S06E05,Secluded Forest,mill,0
6,S06E05,Secluded Forest,moon,0
6,S06E05,Secluded Forest,mountain,0
6,S06E05,Secluded Forest,mountains,0
6,S06E05,Secluded Forest,night,0
6,S06E05,Secluded Forest,ocean,0
6,S06E05,Secluded Forest,oval frame,0
6,S06E05,Secluded Forest,palm trees,0
6,S06E05,Secluded Forest,path,0
6,S06E05,Secluded Forest,person,0
6,S06E05,Secluded Forest,portrait,0
6,S06E05,Secluded Forest,rectangle 3d frame,0
6,S06E05,Secluded Forest,rectangular frame,0
6,S06E05,Secluded Forest,river,1
6,S06E05,Secluded Forest,rocks,0
6,S06E05,Secluded Forest,seashell frame,0
6,S06E05,Secluded Forest,snow,0
6,S06E05,Secluded Forest,snowy mountain,0
6,S06E05,Secluded Forest,split frame,0
6,S06E05,Secluded Forest,steve ross,0
6,S06E05,Secluded Forest,structure,0
6,S06E05,Secluded Forest,sun,0
6,S06E05,Secluded Forest,tomb frame,0
6,S06E05,Secluded Forest,tree,1
6,S06E05,Secluded Forest,trees,1
6,S06E05,Secluded Forest,triple frame,0
6,S06E05,Secluded Forest,waterfall,0
6,S06E05,Secluded Forest,waves,0
6,S06E05,Secluded Forest,windmill,0
6,S06E05,Secluded Forest,window frame,0
6,S06E05,Secluded Forest,winter,0
6,S06E05,Secluded Forest,wood framed,0
6,S06E06,Snow Trail,apple frame,0
6,S06E06,Snow Trail,aurora borealis,0
6,S06E06,Snow Trail,barn,0
6,S06E06,Snow Trail,beach,0
6,S06E06,Snow Trail,boat,0
6,S06E06,Snow Trail,bridge,0
6,S06E06,Snow Trail,building,0
6,S06E06,Snow Trail,bushes,0
6,S06E06,Snow Trail,cabin,0
6,S06E06,Snow Trail,cactus,0
6,S06E06,Snow Trail,circle frame,0
6,S06E06,Snow Trail,cirrus,0
6,S06E06,Snow Trail,cliff,0
6,S06E06,Snow Trail,clouds,1
6,S06E06,Snow Trail,conifer,1
6,S06E06,Snow Trail,cumulus,1
6,S06E06,Snow Trail,deciduous,0
6,S06E06,Snow Trail,diane andre,0
6,S06E06,Snow Trail,dock,0
6,S06E06,Snow Trail,double oval frame,0
6,S06E06,Snow Trail,farm,0
6,S06E06,Snow Trail,fence,0
6,S06E06,Snow Trail,fire,0
6,S06E06,Snow Trail,florida frame,0
6,S06E06,Snow Trail,flowers,0
6,S06E06,Snow Trail,fog,0
6,S06E06,Snow Trail,framed,0
6,S06E06,Snow Trail,grass,1
6,S06E06,Snow Trail,guest,0
6,S06E06,Snow Trail,half circle frame,0
6,S06E06,Snow Trail,half oval frame,0
6,S06E06,Snow Trail,hills,0
6,S06E06,Snow Trail,lake,0
6,S06E06,Snow Trail,lakes,0
6,S06E06,Snow Trail,lighthouse,0
6,S06E06,Snow Trail,mill,0
6,S06E06,Snow Trail,moon,0
6,S06E06,Snow Trail,mountain,0
6,S06E06,Snow Trail,mountains,0
6,S06E06,Snow Trail,night,0
6,S06E06,Snow Trail,ocean,0
6,S06E06,Snow Trail,oval frame,0
6,S06E06,Snow Trail,palm trees,0
6,S06E06,Snow Trail,path,0
6,S06E06,Snow Trail,person,0
6,S06E06,Snow Trail,portrait,0
6,S06E06,Snow Trail,rectangle 3d frame,0
6,S06E06,Snow Trail,rectangular frame,0
6,S06E06,Snow Trail,river,0
6,S06E06,Snow Trail,rocks,0
6,S06E06,Snow Trail,seashell frame,0
6,S06E06,Snow Trail,snow,1
6,S06E06,Snow Trail,snowy mountain,0
6,S06E06,Snow Trail,split frame,0
6,S06E06,Snow Trail,steve ross,0
6,S06E06,Snow Trail,structure,0
6,S06E06,Snow Trail,sun,0
6,S06E06,Snow Trail,tomb frame,0
6,S06E06,Snow Trail,tree,1
6,S06E06,Snow Trail,trees,1
6,S06E06,Snow Trail,triple frame,0
6,S06E06,Snow Trail,waterfall,0
6,S06E06,Snow Trail,waves,0
6,S06E06,Snow Trail,windmill,0
6,S06E06,Snow Trail,window frame,0
6,S06E06,Snow Trail,winter,0
6,S06E06,Snow Trail,wood framed,0
6,S06E07,Arctic Beauty,apple frame,0
6,S06E07,Arctic Beauty,aurora borealis,0
6,S06E07,Arctic Beauty,barn,0
6,S06E07,Arctic Beauty,beach,0
6,S06E07,Arctic Beauty,boat,0
6,S06E07,Arctic Beauty,bridge,0
6,S06E07,Arctic Beauty,building,0
6,S06E07,Arctic Beauty,bushes,0
6,S06E07,Arctic Beauty,cabin,0
6,S06E07,Arctic Beauty,cactus,0
6,S06E07,Arctic Beauty,circle frame,0
6,S06E07,Arctic Beauty,cirrus,1
6,S06E07,Arctic Beauty,cliff,0
6,S06E07,Arctic Beauty,clouds,1
6,S06E07,Arctic Beauty,conifer,1
6,S06E07,Arctic Beauty,cumulus,0
6,S06E07,Arctic Beauty,deciduous,0
6,S06E07,Arctic Beauty,diane andre,0
6,S06E07,Arctic Beauty,dock,0
6,S06E07,Arctic Beauty,double oval frame,0
6,S06E07,Arctic Beauty,farm,0
6,S06E07,Arctic Beauty,fence,0
6,S06E07,Arctic Beauty,fire,0
6,S06E07,Arctic Beauty,florida frame,0
6,S06E07,Arctic Beauty,flowers,0
6,S06E07,Arctic Beauty,fog,0
6,S06E07,Arctic Beauty,framed,0
6,S06E07,Arctic Beauty,grass,1
6,S06E07,Arctic Beauty,guest,0
6,S06E07,Arctic Beauty,half circle frame,0
6,S06E07,Arctic Beauty,half oval frame,0
6,S06E07,Arctic Beauty,hills,0
6,S06E07,Arctic Beauty,lake,0
6,S06E07,Arctic Beauty,lakes,0
6,S06E07,Arctic Beauty,lighthouse,0
6,S06E07,Arctic Beauty,mill,0
6,S06E07,Arctic Beauty,moon,0
6,S06E07,Arctic Beauty,mountain,1
6,S06E07,Arctic Beauty,mountains,1
6,S06E07,Arctic Beauty,night,0
6,S06E07,Arctic Beauty,ocean,0
6,S06E07,Arctic Beauty,oval frame,0
6,S06E07,Arctic Beauty,palm trees,0
6,S06E07,Arctic Beauty,path,0
6,S06E07,Arctic Beauty,person,0
6,S06E07,Arctic Beauty,portrait,0
6,S06E07,Arctic Beauty,rectangle 3d frame,0
6,S06E07,Arctic Beauty,rectangular frame,0
6,S06E07,Arctic Beauty,river,1
6,S06E07,Arctic Beauty,rocks,0
6,S06E07,Arctic Beauty,seashell frame,0
6,S06E07,Arctic Beauty,snow,0
6,S06E07,Arctic Beauty,snowy mountain,1
6,S06E07,Arctic Beauty,split frame,0
6,S06E07,Arctic Beauty,steve ross,0
6,S06E07,Arctic Beauty,structure,0
6,S06E07,Arctic Beauty,sun,0
6,S06E07,Arctic Beauty,tomb frame,0
6,S06E07,Arctic Beauty,tree,1
6,S06E07,Arctic Beauty,trees,1
6,S06E07,Arctic Beauty,triple frame,0
6,S06E07,Arctic Beauty,waterfall,1
6,S06E07,Arctic Beauty,waves,0
6,S06E07,Arctic Beauty,windmill,0
6,S06E07,Arctic Beauty,window frame,0
6,S06E07,Arctic Beauty,winter,0
6,S06E07,Arctic Beauty,wood framed,0
6,S06E08,Horizons West,apple frame,0
6,S06E08,Horizons West,aurora borealis,0
6,S06E08,Horizons West,barn,0
6,S06E08,Horizons West,beach,0
6,S06E08,Horizons West,boat,0
6,S06E08,Horizons West,bridge,0
6,S06E08,Horizons West,building,0
6,S06E08,Horizons West,bushes,1
6,S06E08,Horizons West,cabin,0
6,S06E08,Horizons West,cactus,0
6,S06E08,Horizons West,circle frame,0
6,S06E08,Horizons West,cirrus,0
6,S06E08,Horizons West,cliff,0
6,S06E08,Horizons West,clouds,0
6,S06E08,Horizons West,conifer,1
6,S06E08,Horizons West,cumulus,0
6,S06E08,Horizons West,deciduous,0
6,S06E08,Horizons West,diane andre,0
6,S06E08,Horizons West,dock,0
6,S06E08,Horizons West,double oval frame,0
6,S06E08,Horizons West,farm,0
6,S06E08,Horizons West,fence,0
6,S06E08,Horizons West,fire,0
6,S06E08,Horizons West,florida frame,0
6,S06E08,Horizons West,flowers,0
6,S06E08,Horizons West,fog,0
6,S06E08,Horizons West,framed,0
6,S06E08,Horizons West,grass,0
6,S06E08,Horizons West,guest,0
6,S06E08,Horizons West,half circle frame,0
6,S06E08,Horizons West,half oval frame,0
6,S06E08,Horizons West,hills,0
6,S06E08,Horizons West,lake,1
6,S06E08,Horizons West,lakes,0
6,S06E08,Horizons West,lighthouse,0
6,S06E08,Horizons West,mill,0
6,S06E08,Horizons West,moon,0
6,S06E08,Horizons West,mountain,1
6,S06E08,Horizons West,mountains,0
6,S06E08,Horizons West,night,0
6,S06E08,Horizons West,ocean,0
6,S06E08,Horizons West,oval frame,0
6,S06E08,Horizons West,palm trees,0
6,S06E08,Horizons West,path,0
6,S06E08,Horizons West,person,0
6,S06E08,Horizons West,portrait,0
6,S06E08,Horizons West,rectangle 3d frame,0
6,S06E08,Horizons West,rectangular frame,0
6,S06E08,Horizons West,river,0
6,S06E08,Horizons West,rocks,0
6,S06E08,Horizons West,seashell frame,0
6,S06E08,Horizons West,snow,0
6,S06E08,Horizons West,snowy mountain,1
6,S06E08,Horizons West,split frame,0
6,S06E08,Horizons West,steve ross,0
6,S06E08,Horizons West,structure,0
6,S06E08,Horizons West,sun,0
6,S06E08,Horizons West,tomb frame,0
6,S06E08,Horizons West,tree,1
6,S06E08,Horizons West,trees,1
6,S06E08,Horizons West,triple frame,0
6,S06E08,Horizons West,waterfall,0
6,S06E08,Horizons West,waves,0
6,S06E08,Horizons West,windmill,0
6,S06E08,Horizons West,window frame,0
6,S06E08,Horizons West,winter,0
6,S06E08,Horizons West,wood framed,0
6,S06E09,High Chateau,apple frame,0
6,S06E09,High Chateau,aurora borealis,0
6,S06E09,High Chateau,barn,0
6,S06E09,High Chateau,beach,0
6,S06E09,High Chateau,boat,0
6,S06E09,High Chateau,bridge,0
6,S06E09,High Chateau,building,0
6,S06E09,High Chateau,bushes,1
6,S06E09,High Chateau,cabin,1
6,S06E09,High Chateau,cactus,0
6,S06E09,High Chateau,circle frame,0
6,S06E09,High Chateau,cirrus,0
6,S06E09,High Chateau,cliff,0
6,S06E09,High Chateau,clouds,1
6,S06E09,High Chateau,conifer,1
6,S06E09,High Chateau,cumulus,1
6,S06E09,High Chateau,deciduous,0
6,S06E09,High Chateau,diane andre,0
6,S06E09,High Chateau,dock,0
6,S06E09,High Chateau,double oval frame,0
6,S06E09,High Chateau,farm,0
6,S06E09,High Chateau,fence,0
6,S06E09,High Chateau,fire,0
6,S06E09,High Chateau,florida frame,0
6,S06E09,High Chateau,flowers,0
6,S06E09,High Chateau,fog,0
6,S06E09,High Chateau,framed,0
6,S06E09,High Chateau,grass,1
6,S06E09,High Chateau,guest,0
6,S06E09,High Chateau,half circle frame,0
6,S06E09,High Chateau,half oval frame,0
6,S06E09,High Chateau,hills,0
6,S06E09,High Chateau,lake,0
6,S06E09,High Chateau,lakes,0
6,S06E09,High Chateau,lighthouse,0
6,S06E09,High Chateau,mill,0
6,S06E09,High Chateau,moon,0
6,S06E09,High Chateau,mountain,0
6,S06E09,High Chateau,mountains,0
6,S06E09,High Chateau,night,0
6,S06E09,High Chateau,ocean,0
6,S06E09,High Chateau,oval frame,0
6,S06E09,High Chateau,palm trees,0
6,S06E09,High Chateau,path,0
